BUILDING,VALUE,BUSINESS,CHECKIN,LOCATION,FOOD,CLEANLINESS,ROOMS,SERVICE,NOTRELATED,OTHER,SEGMENTS
1,0,0,0,0,0,0,1,0,0,0,"From the chromed elevator to the mysterious Murphy bed, the tear drop trash cans and the dimmable light tower, she was intrigued."
0,0,0,0,0,0,0,1,0,0,0,"The CD cube bedside clock/alarm, the metal mesh chairs and the cute one cup at a time fast coffee brewer all met with her approval."
1,0,0,0,0,0,0,0,1,0,0,"But best of all in her opinion were the iMacs and free internet access on every other floor, with the Starbucks leading off the front lobby a close second."
0,0,0,0,0,0,0,1,1,0,0,"I booked a room with a single queen bed through Cheap Tickets and was happy with Diva's responsiveness to my e-mail request to give us two beds ( they gave us a room with a king and the Murphy bed, both very comfortable)."
0,0,0,1,0,0,0,0,1,0,0,Check in and check-out were smooth and professional and the front desk people were always happy to call a taxi or help with a question.
0,0,0,0,0,0,0,1,0,0,0,"Amenities include a tub and heater lamp, A/C and heat, hair dryer, robes and slippers, and complimentary daily newspaper."
0,0,0,0,0,0,1,1,0,0,0,The room was clean and fresh smelling.
1,0,0,0,0,0,0,0,0,0,0,There is an exercise room which we did not use (got enough exercise on the San Francisco hills!)
0,0,0,0,0,1,0,0,0,1,0,A complimentary breakfast is available but we just hit the Starbucks and then the road each morning.
0,0,0,0,0,0,0,1,0,0,0,Cons:There was no view but the windows did open for a little fresh air.
0,0,0,0,0,0,0,1,0,0,0,"My daughter said there were not enough outlets in the room for all the electronic appurtenances we travel with: two cell phone, pda and iPod chargers, curling iron etc."
0,0,0,0,1,0,0,0,0,0,0,We took the Bart from SFO $4.95 each and walked a few blocks to the hotel.
0,0,0,0,1,0,0,0,0,0,0,I had a pleasant 15 minute walk to the Moscone Center and my daughter was able to walk Union Square and environs and even up to China Town.
0,0,0,0,0,0,0,0,0,0,1,All in all we were very happy with our choice and recommend it to our friends.
0,0,0,0,0,0,0,0,0,0,1,We will definitely stay here again.
0,0,0,0,0,0,0,0,0,0,1,Great Hotel Renaissance Hollywood
0,0,0,0,1,0,0,0,0,0,0,Hotel 14 t0 17 FebruaryA large hotel in central Hollywood.
0,0,0,0,0,1,0,0,0,0,0,"There is only one restaurant but the hotel is close to the Hollywood and Highland complex with a choice of restaurants Italian, American, Japanese and sort of French."
0,0,0,0,0,0,0,1,0,0,0,Large well equipped bedrooms.
0,0,0,0,0,0,0,1,0,0,0,Twin room means two double beds.
0,0,0,0,0,0,0,0,1,0,0,Staff were friendly and helpful.
0,0,0,0,1,0,0,0,0,0,0,"The situation is walking distance to tacky, tourist Hollywood Bvd."
0,0,0,0,1,0,0,0,0,0,0,Taxis are required for down town and the business district.
0,0,0,0,0,0,0,0,0,1,0,Must see Getty Centre and the Grove shopping road.
0,0,0,0,0,0,0,0,0,1,0,"A limo tour of Beverley Hills, Bbelaire and Rodeo Drive starts from Hollywood Bvd."
0,0,0,0,0,0,0,0,0,1,0,Tip choose a floor above the tenth floor for great views.
0,0,0,0,0,1,0,0,0,0,0,Hotel breakfast buffet was good value and American.
0,0,0,0,0,0,0,0,0,0,1,Love the pink palace
0,0,0,0,0,0,0,0,0,0,1,We stayed at the Royal Hawaiian for two weeks in January 2005 and loved it.
0,0,0,0,0,0,0,0,0,0,1,It was our fourth stay at the hotel and this hotel has it all.
0,0,0,0,0,0,0,1,0,0,0,The rooms are elegant and charming with the highest ceilings and the most wonderful hand carved doors.
0,0,0,1,0,0,0,0,0,0,0,"When we checked into our room we received the most wonderful platter of fruits, nuts and banana bread and a fantastic display of fresh flowers."
0,0,0,0,0,0,0,0,0,0,1,"We love the pink, the private beach, the whole opulent feel of the hotel."
0,0,0,0,0,0,0,0,1,0,0,Most importantly the staff were very friendly and polite and the concierge can't do enough for you.
0,0,0,0,0,0,0,0,0,0,1,We had our three children in a room next door to us and it was a truely magical experience for them.
0,0,0,0,0,0,0,0,0,0,1,They loved sitting out on the beach in their own private area.
0,0,0,0,0,0,0,0,0,0,1,We will definately stay at our favouite Hawaiian hotel again.
1,0,0,0,0,0,0,0,0,0,1,Beautiful on the outside problems on the inside
0,0,0,0,0,0,0,0,0,0,1,Overall we had a good experience.
0,0,0,0,0,0,0,0,0,0,1,"However, we would not call this a five star hotel."
0,0,0,0,0,0,1,1,0,0,0,Our number one complaint is that the hotel room smelled of mold/mildew.
0,0,0,0,0,0,1,0,0,0,0,We actually had to turn off the air conditioner and leave the door open to get some fresh air.
0,0,0,0,0,0,1,0,0,0,0,The smell was so strong that we actually brought it back to Boston.
0,0,0,0,0,0,1,0,0,0,0,We had to air out our suitcases.
0,0,0,0,0,0,1,0,0,0,0,"Anyone with allergies to mold, I would stay away from this resort."
0,0,0,0,0,0,0,1,0,0,0,"Also, anyone bothered by a really hard mattress would not enjoy this hotel."
0,0,0,0,0,0,0,1,0,0,0,It was like sleeping on a board!
0,0,0,0,0,1,0,0,0,0,0,"Also, the resort did not have top shelf liquor."
0,0,0,0,0,1,0,0,0,0,0,"Other than the frozen drinks, I would not reccommend a mixed drink here."
0,0,0,0,0,0,0,0,0,0,0,"We are not big drinkers, but do appreciate a well-made cocktail."
0,0,0,0,0,1,0,0,1,0,0,The staff was friendly and the food was good.
0,0,0,0,0,0,0,0,0,0,1,"With all this said, we did have a good time."
0,0,0,0,0,0,0,0,0,0,1,We just think that the hotel does not deserve five stars.
0,0,0,0,0,0,0,0,0,0,0,We have stayed in several all-inclusive resorts that do deserve the rating.
0,0,1,0,0,0,0,0,0,0,0,I stay here every business trip to Sydney
0,0,0,0,0,0,0,0,0,0,1,"I'm an HHonors member so stay in Hilton's all over, but this is my favorite."
0,0,0,0,0,0,0,0,0,0,0,(Tokyo Hilton in Shinjuku is a close second.)
0,0,1,0,0,0,0,0,0,0,0,I try to book it every business trip to Sydney.
0,0,0,0,0,0,0,1,0,0,0,"Minimalist modern rooms; motorized blinds, glass bathroom, flat screen TV."
0,0,0,0,0,0,0,0,0,0,0,This appeals to me but might not be everyone's taste.
0,0,0,0,1,0,0,0,0,0,0,"Some earlier reviews describe this as sterile and I can see that some people might see it that way.Location is good for business and holiday; close to Town Hall train station, walk to downtown area, Darling Harbor or Circular Quay.I can use the executive lounge which serves complimentary cooked and continental breakfasts, snacks and drinks during the day until late."
0,0,0,0,0,0,0,0,0,0,1,Comprehensive gym in the basement.
0,0,0,0,0,0,0,0,0,0,1,Zeta bar is a good place to invite colleagues for a night out - long lines on Friday night so it's popular with the locals as well.A friend with an assistance dog shared the room last stay.
0,0,0,0,0,0,0,0,1,0,0,"The Hilton accepted this without any drama; one staff in the exec lounge was at first unaware of the hotel policy on assistance dogs; one cleaning woman seemed to be terrified of the dog, otherwise Pema quickly become a favorite with the other hotel guests."
0,0,0,0,0,0,0,0,0,0,0,Seems people are i) surprised and delighted to see a dog in the lift ii) perhaps missing their own pets.
0,0,0,0,0,0,0,0,1,0,0,We asked a lot of the staff during the week and they graciously accommodated every request.
0,0,0,0,0,0,0,0,1,0,0,Professional and personable.
1,0,0,0,0,0,0,0,0,0,0,great property Great hotel--very detailed.
0,0,0,0,0,0,0,0,1,0,0,Staff is excellent.
0,0,0,0,1,0,0,0,0,0,0,Location is great.
0,0,0,0,0,0,0,0,1,0,0,Only problem was with room service close to closing time of restaurant.
0,0,0,0,0,0,0,0,0,0,1,Highly reccommend this hotel.
0,0,0,0,0,0,0,0,0,0,1,NOT BAD BUT........
0,0,0,0,0,0,1,0,0,0,0,"Sand fleas or ants in room, which I am not a beach person so didn't know if this was normal or not???"
0,0,0,0,0,0,0,0,0,0,1,"Pool was warm, hot tub was non-existent it was covered up or under construction on what looked to be not touched in a long time."
0,1,0,0,0,1,0,0,0,0,0,"Restaurant was okay, drinks in lobby bar were very expensive."
0,0,0,0,0,1,0,0,1,0,0,Free breakfast was good and the valet guys were good.
0,0,0,0,0,0,0,0,0,0,1,The Beach and pool area had bugs that bit me but didn't bother anybody else in our group.
0,0,0,0,0,0,0,0,0,0,1,Very loud party group down the hall and fire alarm went off in the middle of the night.
0,0,0,1,0,0,0,0,0,0,0,I phoned the front desk to see if everything was okay and they acted like I was nuts to even ask while being up there 7 floors above.
0,0,0,0,0,0,1,0,0,0,0,Don't open curtains as you will only view filthy windows.
0,0,0,0,0,0,0,0,0,0,1,Simply the Best
1,0,0,0,0,0,0,0,0,0,0,Beautiful grounds.
0,0,0,0,0,0,1,0,0,0,0,Clean everywhere - even the beach/pool bathrooms.
0,0,0,0,0,1,0,0,0,0,0,Food was outstanding - everywhere.
0,0,0,0,0,0,0,0,0,0,0,Ala cartes as well at buffets.
0,0,0,0,0,1,0,0,0,0,0,Alcohol was top shelf - try a vodka lime juice!
0,0,0,0,0,0,0,0,0,0,0,So refreshing.
0,0,0,0,0,0,0,0,0,0,0,Only downside was those pesky chair palapa savers.
0,0,0,0,0,0,0,0,0,0,0,What time are they getting up???!!!
0,0,0,0,0,0,0,0,0,0,0,"We always managed to find something and even if it was in the sun, we would take a beak in the shade by sitting on the comfy cushioned chairs sofas that rim the buffet restaurant."
0,0,0,0,0,1,0,0,0,0,0,"Cocktail, maybe some fruit or the best guacamole you ever had."
0,0,0,0,0,0,0,0,0,0,1,I would definitely go back.
0,0,0,0,0,0,0,0,0,0,0,You can't go wrong.
0,0,0,0,0,0,0,0,0,0,0,Enjoy.
0,0,0,0,1,0,0,0,0,0,0,Great Location We stayed for two nights paying about ?50 per room per night.
0,0,0,0,0,1,1,1,0,0,0,The rooms were clean and tidy and the free breakfast each morning was great.
0,0,0,0,0,0,0,0,0,0,0,Loads of choice and well presented.
0,0,0,0,0,0,0,0,1,0,0,The staff were always pleasant polite and we would definately recommend the Holiday Inn Express' all over the world and stay there again.
0,1,0,0,0,1,0,0,0,0,0,We choose to stay at HI Exp when we can because they are reasonably priced and include a substantial breakfast and you know exactly what you're going to get because the quality of the hotels are all very similar.
0,0,0,0,0,0,0,0,0,0,0,"This Hotel differs from the usual HI Exp as it was a little different because of all the old world touches with it being in part of the old Cotton Exchange, rather than a new purpose build hotel like many of the HI Exp."
0,0,0,0,1,0,0,0,0,0,0,The location was great for all the sights of New Orleans.
0,0,0,0,0,0,0,0,0,0,1,We would definately recommend it.
0,0,0,0,0,0,0,0,0,0,1,"Quiet, modern hotel"
0,0,0,0,0,0,0,0,0,0,1,We loved several things about the Ayre: (1) it is QUIET.
0,0,0,0,0,0,0,1,0,0,0,You hear no noise from other rooms or from the hallway.
0,0,0,0,0,0,0,1,0,0,0,Our room did not face the street.
0,0,0,0,0,0,0,0,0,0,0,Ask for one that faces the interior.
0,0,0,0,0,0,1,0,0,0,0,(2) it is clean and very modern in decor.
0,0,0,0,0,0,0,1,0,0,0,The rooms are large.
0,1,0,0,0,0,0,0,1,0,0,"(3) the hotel left us two bottles of plain water and two bottles of sparkling water every day, for free."
0,1,0,0,0,1,0,0,0,0,0,(4) the hotel restaurant had a separate area where we could avoid the 15 euro breakfast in the morning and just have a reasonably priced (and delicious) caffe con leche and pastry.
0,0,0,0,0,0,0,1,0,0,0,"There are a couple of downsides: the air conditioning works, but not very well."
0,0,0,0,0,0,0,1,0,0,0,We were never able to get the room much below about 76 degrees.
0,0,0,0,1,0,0,0,0,0,0,"The hotel is a five minute walk to the Plaza Espanya metro, but there isn't much in the immediate area in the way of shops, restaurants or tourist attractions."
0,0,0,0,1,0,0,0,0,0,0,"Sometime in the future the old bullfighting arena at Plaza Espanya will be turned into a mall, but for now the only thing you can walk to from the hotel is the hill of Montjuic, which has the art museum, the fountain that is lit up at night, various botanical gardens, various smaller museums, the Spanish Village, and the cable car up to the castle."
0,0,0,0,1,0,0,0,0,0,0,The rest of Barcelona is really out of reach on foot.
0,1,0,0,0,0,0,0,0,0,0,"The other thing we did not like is that, although the hotel has free WiFi, if you don't bring your laptop, using the hotel's computers costs 6 euros an hour."
0,0,0,0,0,0,0,0,0,0,0,"Finally, if you stay here, be very careful when going down into the metro and all of the time you stay on the metro."
0,0,0,0,0,0,0,0,0,0,0,"Even going down the metro escalator steps at a good clip with my husband behind me, someone slipped in between us and opened my backpack."
0,0,0,0,0,0,0,0,0,1,0,"The petty crime and pickpocketing in Spain is completely out of control: there were three attempts that we know of on us in two weeks, all in or around the metros."
0,0,0,0,0,0,0,0,0,0,0,Plus we saw a thief on a main street walk into a restaurant and calmly start to walk out with someone's camera.
0,0,0,0,0,0,0,0,0,1,0,We felt more unsafe in Spain than in any other place in Europe.
0,0,0,0,0,0,0,0,0,1,0,"There is no police presence except at the metro turnstiles, where they're trying to deter farebeaters; apparently the Spanish police don't care that tourists are being preyed upon."
0,0,0,0,0,0,0,0,0,0,0,"Put your valuables in a zippered pouch inside your clothing, don't carry a backpack, keep an eye on anything you put down beside you in a restaurant, walk in caravans, don't let people surround you on the metro: make sure you are near an exit door."
0,0,0,0,0,0,0,0,0,0,0,"Be aware of your surroundings at all times, and you won't be a victim."
0,1,0,0,0,0,0,0,0,0,1,Good vacation for the money.
0,0,0,0,0,0,0,0,0,0,1,Great place to vacation.
0,0,0,0,0,1,0,0,0,0,0,"Plenty of food to choose from, some you may like, some you may not."
0,0,0,0,0,0,0,0,0,0,1,Can snorkel from the beach area.
0,0,0,0,0,0,0,0,0,0,1,People are more friendly and helpful than in Cancun.
0,0,0,0,0,0,0,0,0,0,1,The Bavaro safari runner trip into the countryside will open your eyes as to how good you have it.
0,0,0,0,0,0,0,0,0,0,0,"If you go on this trip bring items from your dollar stores (pencils, markers, coloring books) for gifts for these children and watch their reactions."
0,0,0,0,0,0,0,0,0,0,0,Beach and pool area topless.
0,0,0,0,0,0,1,0,1,0,0,"Clean , tidy,very helpfull"
0,0,0,0,0,0,1,1,0,0,0,"Rooms were clean , recently refurbished and inexpensive."
0,0,0,0,0,0,0,0,0,0,1,"This was a pleasant ,safe ,place to stay where the parking was free and yet short walk to Canairie Wharf/cable cars."
0,1,0,0,0,0,0,0,0,0,1,"The manager and staff were extremely helpful ,advising us where to go and what to do.Highly recommended."
0,0,0,0,0,0,0,0,0,0,0,"Charles Garman , Scotland cgarman@diamondpower."
0,0,0,0,0,0,0,0,0,0,0,co.uk
0,1,0,0,0,0,0,0,0,0,0,too much money for oh so little
0,0,0,0,0,0,0,0,0,0,0,We arrived at this hotel to meet with friends for a long weekend.
0,0,0,0,0,0,0,0,0,0,0,After an easy flight from JFK we had to wait for over 35 minutes for the hotel bus to pick us up and bring us to the hotel.
0,0,0,0,0,0,0,0,0,0,0,We arrived only to stand in a line for 20 minutes before anyone told us since we were 'Royal Sevice Members' we were to go to another area.
0,0,0,0,0,0,0,0,0,0,0,We booked an Ocean front room.
0,0,0,0,0,0,0,1,0,0,0,"Well, all we saw of the ocean was the roof top of another building."
0,0,0,0,0,0,0,0,0,0,0,"We were told prior to getting to the hotel that our reservation had been honored, mind you we paid up front."
0,0,0,0,0,0,0,1,0,0,0,"So they move us to another room garden view on the 1st floor, dark and smelling very moldy."
0,0,0,0,0,0,0,0,0,0,0,NOT ACCEPTABLE.
0,0,0,0,0,0,0,1,0,0,0,"We are then brought to another room garden view with 2 small beds, not acceptable for $100."
0,0,0,0,0,0,0,0,0,0,0,00 a day.
0,0,0,0,0,0,0,1,0,0,0,"Then brought to yet another room 2nd floor garden view, bearly acceptable.....The room we requested and paid for would not be ready until the next day.??????????"
0,0,0,0,0,0,0,0,0,0,0,With this special 'ROYAL' service at an additional $100 each we were to get a butler?
0,0,0,0,0,0,0,0,0,0,0,and have some of our clothes cleaned if necessary.
0,0,0,0,0,0,0,0,1,0,0,Neither was provided.
0,0,0,0,0,1,0,0,0,0,0,The food was less than adequate.
0,0,0,0,0,0,0,0,0,0,0,It appears there is one main kitchen.
0,0,0,0,0,1,0,0,0,0,0,If you like to each the same food all the time....go for it.
0,0,0,0,0,0,0,0,0,0,0,The Benihana type restaurant was just a show with everything dumped onto a plate.
0,0,0,0,0,1,0,0,0,0,0,The bird droppings often found in the Mirador Grill usually found on the plates and tables did not help.....disgusting and certainly not acceptable in the light of the bird epidemic.
0,0,0,0,0,0,0,0,1,0,0,"The royal service pool was pleasant and very cozy, the staff was very wonderful."
0,0,0,0,0,0,0,0,0,0,1,The casino there is a bit sketchy.....many of the machines were not functioning properly and the atmosphere was not pleasant....small is not even close.
0,0,0,0,0,0,0,0,0,0,0,Where was Management?
0,0,0,0,0,0,0,0,0,0,1,Seems they had a major problem...They were ABSENT.
0,0,0,0,0,0,0,0,0,0,0,Think twice before spending the money.....we will never return even if it were FREE.
0,0,0,0,0,0,0,0,0,0,1,There is much better out there.
0,0,0,0,0,0,0,0,0,0,1,Absolutely Fantastic - finally have found our Sydney Hotel
0,0,0,0,0,0,0,0,0,0,0,We stayed at Rydges World Square for one night during a quick trip to Sydney.
0,0,0,0,0,0,0,0,0,0,1,"It was fantastic, and I think we've finally found a Sydney hotel for our regular stays."
0,0,0,1,1,0,0,1,0,0,0,"Check in was smooth and friendly, the room spotless and quiet, the bed heaven, the bath products really nice, and best of all the location is fabulous - right in the World Square shopping area in Chinatown."
0,0,0,0,1,0,0,0,0,0,0,It's a short stroll to the best yum cha in Australia.
0,0,0,0,0,0,0,0,0,0,1,"I'm a hyper fussy customer, and can't recommend this enough."
0,0,0,0,0,0,0,0,1,0,1,Absolutely loved this hotel and its staff
0,0,0,0,0,0,0,0,1,0,0,From the moment we booked the room we were treated wonderfully.
0,0,0,0,0,0,0,0,0,0,0,We were getting married in San Francisco and had heard great things about the PA.
0,0,0,0,0,0,0,1,0,0,0,Our room was upgraded to a Deluxe King w/fireplace.
0,0,0,0,0,0,0,0,1,0,0,They had champagne and chocolates waiting for us along with 2 teddy bears to keep.
0,0,0,0,0,0,0,0,1,0,0,"Every single employee treated us as royalty, or better yet as their family."
0,0,0,0,0,1,0,0,0,0,0,Their breakfasts were wonderful and so was their afternoon wine and cheese.
1,0,0,0,0,0,0,0,0,0,0,The hotel was so homey and comfortable it was indeed like being in a French Countryside Inn.
0,0,0,0,0,0,0,1,0,0,0,Our room was delightful.
0,0,0,0,0,0,0,0,0,0,0,"Many, many thanks to all at the Petite Auberge .. especially, Anna, Mary, Tina, Andy, the day desk clerk whose name escapes me and manager Eric."
0,0,0,0,0,0,0,0,1,0,0,"These wonderful people and anyone else whose names I didn't get, made this a wedding and honeymoon we'll never forget."
0,0,0,0,0,0,0,0,0,0,1,We will be back each year to spend our anniversary with you.
0,0,0,0,0,0,0,1,0,0,0,Loved our Room
0,0,0,0,0,0,0,0,0,0,0,This is the first trip my husband and I have taken by ourselves.
0,0,0,0,0,0,0,0,0,0,0,We have been to mexico 5 times and jamaica and we had the best time by ourselves.
0,0,0,0,0,0,0,0,0,1,0,We enjoyed the ocean bavaro.
0,0,0,0,0,0,0,1,0,0,0,We had a beautiful room.
0,0,0,0,0,0,0,0,0,0,0,hello
0,0,0,0,0,0,0,1,0,0,0,The best room we have ever had.
0,0,0,0,0,0,0,1,0,0,0,I still dont know how we got it but it was wonderful..
0,0,0,0,0,0,0,0,1,0,0,The shows at night were ok. Nothing great.
0,0,0,0,0,1,0,0,0,0,0,The food was pretty good.
0,0,0,0,0,1,0,0,0,0,0,We liked the Italian and mexican speciality the best.
0,0,0,0,0,1,0,0,0,0,0,The buffets were the about the usual.
0,0,0,0,0,0,0,0,0,1,0,I am a beach person and I was disappointed.
0,0,0,0,0,0,0,0,0,1,0,I thought the water would be more blue but it wasnt.
0,0,0,0,0,0,0,0,0,0,0,It is more of a teal green.
0,0,0,0,0,0,0,0,0,0,0,It also had some seaweed.
0,0,0,0,0,0,0,0,0,1,0,So far the riviera maya in mexico has the most beautiful water that ive been too.
0,0,0,0,0,0,0,0,0,1,0,"Shopping uneventful, it is a pretty poor country."
0,0,0,0,0,0,0,0,0,0,1,Excellent hotel I booked this hotel based on the reviews.
0,0,0,0,0,0,0,0,0,0,1,We never met the infamous Storm even though the reviews on his service were the final factor in booking this hotel.
0,0,0,0,0,0,1,1,0,0,0,The rooms are exceptionally clean and inviting.
0,0,0,0,1,0,0,0,0,1,0,I do not know about the location and it did not really matter because taxis are readily available and very inexpensive.
0,0,0,0,0,0,0,0,0,0,1,This is definitely a four star hotel as noted in China (trip advisor lists it as a 3 star).
0,0,0,0,0,0,0,0,1,0,0,We had no trouble getting anywhere we wanted to go because of the exceptional concergie service.
0,0,0,0,0,0,0,0,0,1,0,The staff wrote down in Chinese where we wanted to go and numbered each card so we simply handed the card to the taxi driver and off we went each day.
0,1,0,0,0,1,0,0,0,0,0,"I recommend adding the breakfast to the room charge, the buffet is varied and an excellent value."
0,0,0,0,0,0,0,0,0,0,1,I highly recommend this hotel and would love to stay there again!
0,0,0,0,0,0,0,0,0,0,1,"Among the best, for sure"
0,0,1,0,0,0,0,0,0,0,1,I do a lot of business traveling and found my recent stay at the Grand Hyatt in downtown Seattle to be among the best experiences in years.
1,0,0,0,0,0,0,0,0,0,0,The decor is modern and relatively new.
0,0,0,0,0,0,1,1,0,0,0,"My room was spacious and the bathroom had both a deep, clean tub at one end and excellent shower at the other."
0,0,0,1,0,0,0,0,1,0,0,Wake-up calls are done by staff and you even have the option when making the reservation for more than one wake-up (which one of my sleepy colleagues certainly appreciated).
0,0,0,0,1,0,0,0,0,0,0,"The location, as already mentioned, is great because of all the shops and restaurants within a few blocks."
0,0,0,0,1,0,0,0,0,0,0,Even getting to and from the airport was a breeze.
0,0,0,0,0,0,0,0,1,0,0,I had to leave immediately after my conference and the concierge arranged for a cab to be there waiting for me so I could make my flight.
0,0,0,0,0,0,0,0,1,0,0,"For me, the best feature of this place is the outstanding service by the staff."
0,0,0,0,0,0,0,0,1,0,0,"I was in charge of my event and everyone on my staff found the Hyatt personnel to be helpful, cheerful and accommodating."
0,0,0,0,0,0,0,0,0,0,1,We also all raved about the place and were mad we hadn't left more time to enjoy it.
0,0,0,0,0,0,0,1,0,0,0,"We all did take a soak in that huge tub, though."
0,1,0,0,0,0,0,0,0,0,0,"Granted, it's on the pricey end if you're a budget traveler, but I think you get your money's worth if accommodations and service are important to you."
0,0,0,0,0,0,0,0,0,0,1,I'll definitely be back.
0,0,0,0,0,0,0,0,0,0,0,48 hours in Firenze
0,0,0,0,0,0,0,0,0,0,0,This hotel is highly regarded on tripadvisor and this is why we were happy to secure a booking for a late March weekend.
0,0,0,0,0,0,0,1,0,0,0,"We had a very large and pleasant room on the 1st floor with a kitchen in a cupboard, a table for 2, a nice wide bed and a bathroom with lots of towels."
0,0,0,0,1,0,0,0,0,0,0,"The location is great, in walking distance of the city center, with a bus stop nearby, should you have sore feet."
0,0,0,0,0,0,0,0,0,0,1,It was a memorable stay from beginning to end and surely we will come again!
0,0,0,0,1,0,0,0,0,0,1,"Great hotel, great location"
0,0,0,0,0,0,1,1,1,0,1,"A great hotel, with large, clean rooms and attentive staff."
0,0,0,0,1,0,0,0,0,0,0,Excellent central location made for a really good stay.
0,0,0,0,0,0,0,0,0,0,1,Would happily recommend.
0,0,0,0,0,0,0,0,0,0,1,Not Worth the Savings
0,0,0,0,0,0,0,0,0,0,1,I had a group meeting at this property - the only thing I can say is - don't do it!
1,0,0,0,0,0,0,0,1,0,0,"The hotel's air conditioning went out while we were in our meeting, and we were boiling, but they did nothing to accommodate us, or discount the meeting room charge."
0,1,0,0,0,0,0,0,0,0,0,"If you do go there, put everything in writing...I asked for a couple dozen cookies and sodas on consumption and was charged over $12 per person!!!"
0,0,0,0,0,0,0,0,0,0,1,Get it in writing!
0,0,0,0,0,0,1,1,0,0,0,The carpets in the rooms are stained and drains in the bath-tubs drain very slowly.
0,0,0,0,0,0,1,1,0,0,0,"The bedding is old, and pillows lumpy."
0,0,0,0,0,1,0,0,0,0,0,The promised cookies and milk in the evenings did not come as scheduled and the breakfast items were slim.
0,0,0,0,0,1,0,0,0,0,0,The restaurant on property was ok - but did not bill to your room.
0,0,0,0,1,0,0,0,0,0,0,"For the location, you are much better off at the Hyatt Regency."
0,0,0,0,0,0,0,0,0,1,0,Cleaner and safer area.
0,0,0,0,0,0,0,0,0,0,1,"Nice, but not top quality"
0,0,0,0,0,0,0,0,0,0,1,We found it to be a nice hotel.
1,0,0,0,0,0,0,0,1,0,0,Everything looks sharp and the hotel is well-run.
0,0,0,0,0,0,0,0,1,0,0,Roomservices and questions are dealt with quickly by the friendly staff.
0,0,0,0,1,0,0,0,0,0,1,"This is all good, and the location is excellent."
0,0,0,0,0,0,0,1,0,0,0,"What was not so good is the fact that you cannot open the windows yourself, and they turned of the airco as it was getting cold outside."
0,0,0,0,0,0,0,1,0,0,0,"The atmosphere in the room got hot, damp and unpleasant and having to get someone to open en close your window for you is every time you want to do something about it is irritating."
0,0,0,0,0,0,0,1,0,0,0,"The lighting is a weak point as well, and so is the noisyness between rooms."
0,0,0,0,0,0,0,0,0,0,1,Good choice for Waikiki
0,0,0,0,0,0,0,0,0,0,0,My family and I stayed at the Waikiki Parc for three nights in the beginning of January before heading off to Maui.
0,0,0,0,0,0,0,0,0,0,0,We then returned to the hotel for one more night before heading back home.
0,1,0,0,0,0,0,0,0,0,1,Overall the hotel is nice and a good deal.
1,0,0,0,0,0,0,0,0,0,0,It was recently renovated and the hotel property did a very good job.
0,0,0,0,1,0,0,0,0,0,0,"It has a boutique feel - not as good as the W but the prices aren't like the W either...The location is great, it's only steps from the beach and from some great shopping."
0,0,0,0,0,0,0,1,0,0,0,The rooms are nice with some cute modern finishes.
0,0,0,0,0,0,0,1,0,0,0,We paid an extra $30 for an upgrade to an ocean view room and the view was fabulous!
0,0,0,0,0,0,0,0,0,0,0,I would highly recommend an upgrade for that price.
0,0,0,0,0,0,0,0,1,0,0,The staff was also very nice.
1,0,0,0,0,0,0,0,0,0,0,"The hotel has a laundry facility (which is a great perk), where guests can do their own laundry."
0,0,0,0,0,0,0,0,0,0,0,Unfortunately the dryers broke after I put my clothing in the washer.
0,0,0,0,0,0,0,0,1,0,0,"With a little persuading the manager on site agreed to have my laundry sent out for free, which I thought was very nice."
0,0,0,0,0,1,0,0,1,0,0,We also received a box of chocolates upon returning to the hotel for the last leg of our trip (a nice touch).I would not recommend having breakfast at the hotel.
0,0,0,0,0,1,0,0,0,0,0,There are a lot of breakfast options in Waikiki and unfortunately Waikiki Parc doesn't really stand up.
0,0,0,0,0,0,0,0,0,1,0,For a good breakfast right on the beach check out Duke's (less than a 5 minute walk from the hotel).
0,0,0,0,0,0,0,0,0,0,0,If you're in the mood to splurge the Royal Hawaiian (pink hotel) has a great breakfast but it is pricey.
0,0,0,0,0,0,0,0,0,0,1,"If you're looking for a reasonably priced nice hotel steps away from the beach, I would recommend staying at the Waikiki Parc."
0,0,0,0,0,0,0,0,0,0,1,handy hotel for metro.
0,0,0,0,0,0,0,0,0,0,0,Have just returned from 4 nights at this hotel.
0,0,0,0,0,0,0,0,0,0,1,I didn't find it quite so fantastic as some of the reviews i read.
0,0,0,0,0,0,0,1,0,0,0,"The room was very small with an even smaller bathroom(although it had just been refurbished) the air-con unit would blow out air, but not very cold air and therefore never switched off."
0,0,0,0,0,0,0,1,0,0,0,"Hot water seemed quite a scare commodity, if you washed mid-afternoon you were alright!"
0,0,0,1,1,0,0,0,0,0,0,"Having said that, the hotel is in a nice quiet spot, with the metro station only 50 yards away, the reception did speak some English which is always handy."
0,0,0,0,0,1,0,0,0,0,0,"The breakfast is extra (8.5euro)not a huge choice, 1 roll, 1 croissant each and some ham and cheese, tea and coffee etc."
0,0,0,0,0,0,0,0,0,0,1,"Not having stayed in any other hotel in Paris I did not have anything to judge it on, but if we went again i think i would look around first."
0,0,0,0,0,0,0,0,0,0,1,Poor First Impression
0,0,0,0,0,0,0,0,0,0,0,We stayed here from the 10th January for 3 nights and the last leg of our Honeymoon.
0,0,0,0,0,0,0,0,0,0,0,"We had travelled from fiji to Auckland, sat in Auckland airport all day then had a 12 hour flight to San Francisco."
